ID,trad_male,UHCollege,UHDept,Gender,YearPhDcompleted,YearsSincePhd,H2019,salary,female_c,udept_female_c,years_c,udept_avg_years_c,h_c,udept_avg_h_c,University,unique_college,unique_dept
3c10761c26333ef7,0,CLASS,Sociology,Male,1983,36,8,90077,-0.25,0.020524233432245298,6.5,9.856777694905063,-12.5,-6.290990732845394,University11,University11: Arts and Sciences,University11: Sociology
3c1abba6031bc1bf,1,Engineering,Civil & Environmental Engineering,Male,1998,21,58,183675.78,-0.22580645161290322,-0.0036693149548514825,-0.8387096774193559,2.1954873723244184,34.29032258064516,-3.081313313490554,University6,University6: Engineering,University6: Civil Engineering
3c22dec035c70443,1,Engineering,Mechanical Engineering,Male,1980,39,42,142535.28,-0.25,0.020524233432245298,20.25,-0.8932223050949375,20.5,-5.290990732845394,University10,University10: Engineering & Applied Science,University10: Aerospace Engineering and Engineering Mechanics
3c293a2a68a142fb,1,Engineering,Chemical & Biomolecular Engineering,Male,2014,5,14,97110,-0.1111111111111111,-0.1183646554566436,-16.055555555555557,1.4123332504606196,-24.22222222222222,11.431231489376827,University5,University5: Engineering,University5: Chemical and Biomolecular Engineering
3c5844740813d570,1,NSM,Mathematics,Male,1990,29,17,122550.48,-0.16666666666666666,-0.06280909990108804,6.166666666666668,3.1901110282383947,-5.777777777777779,-4.013212955067615,University9,University9: Natural Sciences and Mathematics,University9: Mathematics
3c67c2bbc6c1ee1d,0,CLASS,Psychology,Male,2014,5,22,88002,-0.48148148148148145,0.25200571491372675,-11.296296296296298,-3.34692600879864,-2.8888888888888893,-1.9021018439565047,University6,University6: College of Liberal Arts,University6: Psychology
3c87358cce07531d,0,CLASS,Economics,Male,2005,14,12,145000,-0.3076923076923077,0.07821654112455301,-11.115384615384617,5.472162310289679,-15.346153846153847,0.5551631133084527,University7,University7: Behavioral and Social Sciences,University7: Economics
3c9106c34eb5e84a,1,Engineering,Mechanical Engineering,Male,1988,31,17,120230.28,0,-0.2294757665677547,11,0.3567776949050625,-7.857142857142858,-1.9338478757025364,University10,University10: Engineering & Applied Science,University10: Mechanical and Materials Engineering
3c9d0ccb673958c2,1,Engineering,Electrical & Computer Engineering,Male,1990,29,13,115919.4,-0.125,-0.1044757665677547,3.1875,6.1692776949050625,-12.5625,-1.228490732845394,University10,University10: Engineering & Applied Science,University10: Electrical Engineering & Computer Science
3ca968441c0345e4,1,NSM,Biology & Biochemistry,Male,1998,21,24,141000,-0.3333333333333333,0.10385756676557861,-7.444444444444443,8.801222139349505,-15.111111111111114,12.32012037826572,University7,University7: Computer Mathematical & Natural Sciences,University7: Biology
3ca9f20dba957302,0,CLASS,Psychology,Male,1985,34,32,132909,-0.38461538461538464,0.15513961804762993,18.307692307692307,-3.950914612787246,8,-2.790990732845394,University11,University11: Arts and Sciences,University11: Psychology
3cc58d673f436761,0,CLASS,Psychology,Male,1999,20,85,189630,-0.4888888888888889,0.25941312232113417,-1.7777777777777786,2.134555472682841,37.24444444444445,20.96456482271016,University4,University4: Life Sciences,University4: Psychology
3cc8809a33bb3645,1,Engineering,Mechanical Engineering,Male,1994,25,99,157654,-0.2777777777777778,0.04830201121002309,5.666666666666668,-0.30988897176160535,66.22222222222223,5.986787044932385,University5,University5: Engineering,University5: Materials Science and Engineering
3cd1032fcd7e07bc,1,Engineering,Electrical & Computer Engineering,Male,2005,14,12,146377.52,-0.16666666666666666,-0.06280909990108804,-7.5,1.8567776949050625,-11.666666666666668,-3.124324066178726,University14,University14: Engineering and Computer Science,University14: Systems Engineering and Management
3d0531b73cea9e0e,1,NSM,Earth & Atmospheric Sciences,Male,2000,19,24,112157.1,-0.21428571428571427,-0.015190052282040428,-6.892857142857142,6.249634837762205,-5.107142857142858,2.3161521242974636,University9,University9: Natural Sciences and Mathematics,University9: Earth & Atmospheric Sciences
3d159152ceea48f3,1,Engineering,Electrical & Computer Engineering,Male,2017,2,17,96614.88,-0.125,-0.1044757665677547,-23.8125,6.1692776949050625,-8.5625,-1.228490732845394,University10,University10: Engineering & Applied Science,University10: Electrical Engineering & Computer Science
3d16594e99d3e6b7,1,NSM,Physics,Male,1968,51,41,127016.1,0,-0.2294757665677547,21.166666666666668,10.190111028238395,-4.166666666666664,18.37567593382127,University6,University6: Science,University6: Physics & Astronomy
3d2f14e944a0c713,0,CLASS,Sociology,Female,2008,11,8,89523,0.33333333333333337,0.4371909000989119,-3.8888888888888893,-4.754333416206048,-7.111111111111111,-11.679879621734283,University1,University1: Sciences,University1: Sociology
3d4576ecf2a03190,1,Engineering,Industrial Engineering,Male,2010,9,14,104123,-0.25,0.020524233432245298,-11.833333333333332,1.1901110282383947,-3.333333333333332,-9.457657399512062,University1,University1: Engineering & Computer Science,University1: Industrial Engineering and Management Systems
3d4ef8f47b2b922d,1,NSM,Earth & Atmospheric Sciences,Male,2003,16,18,94998,-0.2727272727272727,0.043251506159518005,-4.136363636363637,0.4931413312686992,-8.40909090909091,-0.38189982375448395,University5,University5: Sciences,University5: Marine Earth and Atmospheric Sciences
3d73f53d6a0d1446,1,Engineering,Electrical & Computer Engineering,Female,1991,28,12,110039,0.75,0.020524233432245298,7.5,0.8567776949050625,-7.25,-7.540990732845394,University15,University15: Engineering,University15: Electrical & Computing Engineering
3d74e5dff88ad6b5,1,NSM,Mathematics,Male,1977,42,32,145829,-0.3684210526315789,0.13894528606382422,24.05263157894737,-1.6958538840423074,7.631578947368421,-2.4225696802138152,University5,University5: Sciences,University5: Statistics
3d7edcf9dd05a91f,1,NSM,Earth & Atmospheric Sciences,Male,1996,23,56,164650,0,-0.2294757665677547,2.125,1.2317776949050625,15.5,13.709009267154606,University4,University4: College of Physical Sciences,University4: Atmospheric and Oceanic Sciences
3db2408c12fef63b,1,NSM,Mathematics,Male,2011,8,7,78780,-0.2,-0.02947576656775469,-9.933333333333334,-1.709888971761604,-7.466666666666667,-12.324324066178727,University16,University16: Arts and Science,University16: Mathematics & Statistics
3dc17d32190c8cc3,1,NSM,Physics,Male,2013,6,13,81800,-0.2222222222222222,-0.007253544345532492,-14,0.3567776949050625,-13.444444444444443,-0.34654628840095114,University1,University1: Sciences,University1: Physics
3dc9a67c61dc82e4,1,NSM,Biology & Biochemistry,Male,1995,24,24,105187,-0.2631578947368421,0.03368212816908739,5.94736842105263,-1.5905907261475676,-1.6315789473684212,-1.1594117854769728,University15,University15: Arts and Sciences,University15: Biological Science
3de98c58bdafe428,1,NSM,Computer Science,Male,1999,20,64,143492,-0.16,-0.0694757665677547,-1.9200000000000017,2.276777694905064,10.36,26.849009267154607,University4,University4: Engineering and Applied Sciences,University4: Computer Science
3deb969196b2e5ee,1,NSM,Earth & Atmospheric Sciences,Male,2007,12,11,75618.48,-0.35714285714285715,0.12766709057510245,-5.571428571428573,-2.0717937336663645,-15.428571428571427,-0.36241930427396696,University2,University2: Arts and Sciences,University2: Earth Sciences
3e228290fa69ffb2,0,CLASS,Economics,Female,2008,11,13,152000,0.6923076923076923,0.07821654112455301,-14.115384615384617,5.472162310289679,-14.346153846153847,0.5551631133084527,University7,University7: Behavioral and Social Sciences,University7: Economics
3e3ccedcda021647,1,NSM,Computer Science,Male,2004,15,51,154953,-0.18181818181818182,-0.04765758474957288,-5.045454545454547,0.40223224035960925,21.318181818181817,2.8908274489727894,University1,University1: Engineering & Computer Science,University1: Computer Science
3e5a742d42a21cab,1,Engineering,Civil & Environmental Engineering,Male,2009,10,12,88000,-0.16666666666666666,-0.06280909990108804,-10.833333333333332,1.1901110282383947,-9.5,-5.290990732845394,University13,University13: College of Engineering,University13: Civil Engineering
3e623c6224cd12dc,1,Engineering,Mechanical Engineering,Female,1998,21,22,131925,0.8181818181818181,-0.04765758474957288,-3.5454545454545467,4.902232240359609,2.3636363636363633,-7.154627096481757,University13,University13: College of Engineering,University13: Mechanical and Aerospace Engineering
3ea247950b967f95,0,CLASS,Economics,Female,2000,19,31,233000,0.6923076923076923,0.07821654112455301,-6.115384615384617,5.472162310289679,3.6538461538461533,0.5551631133084527,University7,University7: Behavioral and Social Sciences,University7: Economics
3eaa89815eda33c3,0,CLASS,Political Science,Male,1978,41,22,204292,-0.23076923076923078,0.00129346420147608,22.615384615384617,-1.2586069204795542,1.8461538461538467,-6.637144578999241,University4,University4: Social Sciences,University4: Political Science
3eb83b0d1d6d9931,1,NSM,Biology & Biochemistry,Male,2013,6,13,77353,-0.21052631578947367,-0.01894945077828103,-15.736842105263158,2.09361980016822,-19.157894736842103,5.366904003996709,University16,University16: Arts and Science,University16: Biology
3edeef10c0f373f0,0,CLASS,Psychology,Male,1997,22,17,75816,-0.48148148148148145,0.25200571491372675,5.703703703703702,-3.34692600879864,-7.888888888888889,-1.9021018439565047,University6,University6: College of Liberal Arts,University6: Psychology
3f0a818982a7f9d3,1,NSM,Biology & Biochemistry,Male,1997,22,22,101349.99,-0.28,0.050524233432245325,-4.440000000000001,6.796777694905064,-15.36,10.569009267154605,University9,University9: Natural Sciences and Mathematics,University9: Biology & Biochemistry
3f38d97ecf94a964,1,NSM,Chemistry & Biochemistry,Male,1988,31,69,215808,-0.08333333333333333,-0.1461424332344214,3.875,7.4817776949050625,13.625,28.584009267154606,University4,University4: College of Physical Sciences,University4: Chemistry & Biochemistry
3f40d1ead14b64c0,1,Engineering,Mechanical Engineering,Male,2011,8,8,96596,-0.21428571428571427,-0.015190052282040428,-11.071428571428573,-0.5717937336663645,-10.785714285714285,-8.00527644713111,University1,University1: Engineering & Computer Science,University1: Mechanical and Aerospace Engineering
3f4478e7c29ed527,1,Engineering,Biomedical Engineering,Female,2002,17,11,142719.84,0.7777777777777778,-0.007253544345532492,-4.111111111111111,1.4678888060161732,-13.333333333333332,-2.457657399512062,University9,University9: Engineering,University9: Biomedical Engineering
3f46ffa6208e8a01,0,CLASS,Psychology,Male,2000,19,54,150512.04,-0.5185185185185185,0.2890427519507638,-0.33333333333333215,-0.30988897176160535,16.555555555555557,10.653453711599049,University9,University9: Liberal Arts and Social Sciences,University9: Psychology
3f6a7829b3a58646,1,NSM,Computer Science,Female,1993,26,35,199428,0.7142857142857143,0.056238519146530996,11.214285714285714,-4.857508019380651,10,-1.790990732845394,University5,University5: Engineering,University5: Computer Science
3f80a4c8d53bd5c2,1,NSM,Mathematics,Male,2000,19,34,126387.09,-0.16666666666666666,-0.06280909990108804,-3.833333333333332,3.1901110282383947,11.222222222222221,-4.013212955067615,University9,University9: Natural Sciences and Mathematics,University9: Mathematics
3f984211ef9df6a7,1,Engineering,Electrical & Computer Engineering,Male,2011,8,18,99999.99,-0.1,-0.1294757665677547,-12.899999999999999,1.256777694905061,-16.049999999999997,7.259009267154603,University14,University14: Engineering and Computer Science,University14: Electrical Engineering
3fae822054580b9b,1,Engineering,Electrical & Computer Engineering,Male,1999,20,27,111732,-0.14634146341463414,-0.08313430315312056,1.3902439024390247,-1.0334662075339622,-3.975609756097562,4.184619023252168,University2,University2: Engineering,University2: Electrical and Computer Engineering
3fbe5948926394f6,1,Engineering,Civil & Environmental Engineering,Female,1999,20,15,91791.09,0.7741935483870968,-0.0036693149548514825,-1.8387096774193559,2.1954873723244184,-8.70967741935484,-3.081313313490554,University6,University6: Engineering,University6: Civil Engineering
3fda4227d401b8c3,1,Engineering,Electrical & Computer Engineering,Male,1991,28,30,122556.5,-0.1,-0.1294757665677547,7.100000000000001,1.256777694905061,-4.049999999999997,7.259009267154603,University14,University14: Engineering and Computer Science,University14: Electrical Engineering
3fe02933ee922d15,0,CLASS,Psychology,Male,1999,20,39,110234.76,-0.75,0.5205242334322453,4.75,-4.3932223050949375,10.5,1.709009267154606,University10,University10: College of Arts and Sciences,University10: Psychology
400a8b9850ca1f24,1,NSM,Mathematics,Male,2008,11,19,100376,-0.3684210526315789,0.13894528606382422,-6.94736842105263,-1.6958538840423074,-5.368421052631579,-2.4225696802138152,University5,University5: Sciences,University5: Statistics
4032812c627a208e,1,NSM,Chemistry & Biochemistry,Male,1993,26,36,127752,-0.2631578947368421,0.03368212816908739,9.210526315789473,-2.85374862088441,5.631578947368421,3.5774303197861848,University2,University2: Arts and Sciences,University2: Chemistry and Biochemistry
4042f302e6e4d3a4,1,Engineering,Biomedical Engineering,Male,1987,32,38,181228.41,-0.1875,-0.0419757665677547,16.375,-4.0182223050949375,13.25,-2.040990732845394,University6,University6: Engineering,University6: Biomedical Engineering
404b8ff2cbbbd68c,0,CLASS,Economics,Female,2000,19,42,278000,0.6923076923076923,0.07821654112455301,-6.115384615384617,5.472162310289679,14.653846153846153,0.5551631133084527,University7,University7: Behavioral and Social Sciences,University7: Economics
4054524d8d3af0ff,1,Engineering,Electrical & Computer Engineering,Female,2004,15,7,159206.263,0.8333333333333334,-0.06280909990108804,-6.5,1.8567776949050625,-16.666666666666668,-3.124324066178726,University14,University14: Engineering and Computer Science,University14: Systems Engineering and Management
40a20a82fe27dcd8,1,Engineering,Industrial Engineering,Male,2007,12,10,103045,-0.3333333333333333,0.10385756676557861,-3,-4.6432223050949375,-17.333333333333332,0.5423426004879381,University15,University15: Engineering,University15: Industrial & Manufacturing Engineering
40a654496340f881,1,NSM,Mathematics,Male,1977,42,41,141066,-0.11538461538461539,-0.11409115118313931,17.23076923076923,5.1260084641358326,17.807692307692307,-3.5986830405377006,University6,University6: Science,University6: Mathematics
40af3d318fb7671b,0,CLASS,Sociology,Male,1992,27,27,152160,-0.5454545454545454,0.3159787788867907,13.545454545454545,-6.1886768505494825,7.545454545454547,-7.336445278299941,University2,University2: Arts and Sciences,University2: Sociology
40bbd6e0a62e694d,1,NSM,Chemistry & Biochemistry,Male,1986,33,72,335983,-0.08333333333333333,-0.1461424332344214,5.875,7.4817776949050625,16.625,28.584009267154606,University4,University4: College of Physical Sciences,University4: Chemistry & Biochemistry
40be80111a900931,1,NSM,Physics,Male,2010,9,16,77237,-0.2222222222222222,-0.007253544345532492,-11,0.3567776949050625,-10.444444444444443,-0.34654628840095114,University1,University1: Sciences,University1: Physics
40c68057a05b732e,1,Engineering,Electrical & Computer Engineering,Male,2001,18,34,125041.41,-0.06818181818181818,-0.16129394838593653,-4.477272727272727,2.834050422177789,4.25,2.959009267154606,University6,University6: Engineering,University6: Electrical Engineering
40cb34da74a1d990,0,CLASS,Economics,Male,1993,26,19,130513,-0.16666666666666666,-0.06280909990108804,10,-3.6432223050949375,10.333333333333334,-18.12432406617873,University11,University11: Arts and Sciences,University11: Economics
40fbfcd6d04f79b4,1,Engineering,Electrical & Computer Engineering,Male,1999,20,47,142224,-0.14634146341463414,-0.08313430315312056,1.3902439024390247,-1.0334662075339622,16.024390243902438,4.184619023252168,University2,University2: Engineering,University2: Electrical and Computer Engineering
40fc34ae3a07f38e,0,CLASS,Political Science,Female,2001,18,10,106824,0.75,0.020524233432245298,0.5,-2.1432223050949375,-8.25,-8.540990732845394,University2,University2: Arts and Sciences,University2: Political Science
4100cd30769a5d10,1,NSM,Computer Science,Female,2013,6,14,116155,0.9333333333333333,-0.16280909990108805,-9.4,-4.243222305094937,-7.800000000000001,-4.990990732845393,University15,University15: Arts and Sciences,University15: Computer Science
4126bf256c454614,1,NSM,Physics,Male,2001,18,30,170192,-0.2222222222222222,-0.007253544345532492,-8.333333333333332,6.690111028238395,-17.833333333333336,21.04234260048794,University4,University4: College of Physical Sciences,University4: Physics and Astronomy
4137962f0333e57b,0,CLASS,Sociology,Male,1999,20,33,69000,-0.5833333333333334,0.35385756676557867,-1.25,1.6067776949050625,6.25,-0.04099073284539401,University7,University7: Behavioral and Social Sciences,University7: Sociology
4153d24ecdc075f8,1,Engineering,Electrical & Computer Engineering,Male,2010,9,35,111600,-0.14285714285714285,-0.08661862371061185,-8.142857142857142,-2.500365162237795,-4.571428571428569,12.780437838583175,University13,University13: College of Engineering,University13: Electrical Engineering
4153edd8e38c5e32,1,NSM,Earth & Atmospheric Sciences,Male,1977,42,46,143842,-0.2727272727272727,0.043251506159518005,21.863636363636363,0.4931413312686992,19.59090909090909,-0.38189982375448395,University5,University5: Sciences,University5: Marine Earth and Atmospheric Sciences
416d1e16ad87d082,1,Engineering,Electrical & Computer Engineering,Male,2006,13,46,116212,-0.1,-0.1294757665677547,-6.166666666666668,-0.47655563842826965,15.7,3.5090092671546067,University5,University5: Engineering,University5: Electrical and Computer
41863fb5be3807ad,1,Engineering,Mechanical Engineering,Male,1991,28,28,158546.16,-0.11538461538461539,-0.11409115118313931,10.692307692307693,-2.335529997402631,5.23076923076923,-4.021759963614624,University6,University6: Engineering,University6: Mechanical
41b6f15961158fc1,1,NSM,Computer Science,Male,1982,37,40,234000,-0.10714285714285714,-0.12233290942489757,13.678571428571427,3.6782062663336355,-6.571428571428569,19.780437838583175,University7,University7: Computer Mathematical & Natural Sciences,University7: Computer Science
41ca32a2296d9d58,0,CLASS,Psychology,Female,2001,18,25,135000,0.75,0.020524233432245298,-6.5,4.8567776949050625,1.75,-3.540990732845394,University17,University17: Liberal and Fine Arts,University17: Psychology
41d664060f803ccb,1,Engineering,Mechanical Engineering,Male,1971,48,61,277000,0,-0.2294757665677547,16.333333333333332,12.02344436157173,10.333333333333336,23.87567593382127,University7,University7: Engineering,University7: Materials Science and Engineering
41dc2deedb7142c7,1,Engineering,Electrical & Computer Engineering,Male,1998,21,43,181830,-0.1,-0.1294757665677547,1.8333333333333321,-0.47655563842826965,12.7,3.5090092671546067,University5,University5: Engineering,University5: Electrical and Computer
41df7dc160ba4ff6,1,NSM,Mathematics,Male,2004,15,10,90052,0,-0.2294757665677547,-6.800000000000001,2.156777694905063,-11.2,-5.590990732845395,University11,University11: Arts and Sciences,University11: Mathematics & Statistics
422dbd5ca00f371d,1,Engineering,Industrial Engineering,Male,1995,24,10,137640,-0.25,0.020524233432245298,3.166666666666668,1.1901110282383947,-7.333333333333332,-9.457657399512062,University1,University1: Engineering & Computer Science,University1: Industrial Engineering and Management Systems
424ad8c66c914f9d,1,NSM,Chemistry & Biochemistry,Male,1996,23,65,182162,-0.2,-0.02947576656775469,4.266666666666666,-0.9098889717616032,30.266666666666666,7.94234260048794,University5,University5: Sciences,University5: Chemistry
424cc644de6ae773,0,CLASS,Sociology,Male,2003,16,18,103056.96,-0.5,0.2705242334322453,3,-6.6432223050949375,6.5,-15.290990732845394,University10,University10: College of Arts and Sciences,University10: Sociology
425bb365c565ac1e,1,Engineering,Mechanical Engineering,Male,2002,17,25,126088,-0.21428571428571427,-0.015190052282040428,-2.071428571428573,-0.5717937336663645,6.214285714285715,-8.00527644713111,University1,University1: Engineering & Computer Science,University1: Mechanical and Aerospace Engineering
4264733b8c0dd67d,1,Engineering,Biomedical Engineering,Male,2003,16,34,151000,-0.25,0.020524233432245298,-3.25,-0.3932223050949375,4.666666666666668,2.542342600487938,University7,University7: Engineering,University7: Biomedical Engineering
426780fd88b466e8,1,Engineering,Mechanical Engineering,Male,1995,24,26,109309.116,0,-0.2294757665677547,7,-2.6432223050949375,2,-2.790990732845394,University14,University14: Engineering and Computer Science,University14: Materials Science and Engineering
427570e8184b0ca4,1,Engineering,Industrial Engineering,Male,2007,12,6,135734.67,-0.07692307692307693,-0.15255268964467777,-2.8461538461538467,-4.797068458941091,-12.53846153846154,-8.252529194383854,University6,University6: Engineering,University6: Industrial & Systems
42d9e4ece1997a9f,0,CLASS,Psychology,Male,1999,20,25,122075,-0.4888888888888889,0.25941312232113417,-1.7777777777777786,2.134555472682841,-22.755555555555553,20.96456482271016,University4,University4: Life Sciences,University4: Psychology
430337d4b8162789,1,NSM,Physics,Male,1969,50,53,183071.88,-0.17391304347826086,-0.05556272308949384,20.782608695652176,9.574168999252887,6.608695652173914,19.600313614980692,University9,University9: Natural Sciences and Mathematics,University9: Physics
43196ae526ede245,1,Engineering,Mechanical Engineering,Male,1981,38,26,147833.64,-0.043478260869565216,-0.18599750569818949,21,-2.6432223050949375,0.2173913043478244,-1.0083820371932184,University2,University2: Engineering,University2: Mechanical and Aerospace Engineering
437e926dfcebd370,1,Engineering,Electrical & Computer Engineering,Male,1999,20,36,133344.45,-0.06818181818181818,-0.16129394838593653,-2.4772727272727266,2.834050422177789,6.25,2.959009267154606,University6,University6: Engineering,University6: Electrical Engineering
438c3746346b31c1,1,Engineering,Electrical & Computer Engineering,Female,2006,13,21,131988,0.8260869565217391,-0.05556272308949384,-1.9130434782608692,-4.730178826834068,-11.695652173913047,5.904661441067653,University2,University2: Engineering,University2: Computer Science and Engineering
43bbcb2ccec3b006,1,NSM,Mathematics,Male,2000,19,14,112707,-0.11538461538461539,-0.11409115118313931,-5.76923076923077,5.1260084641358326,-9.192307692307693,-3.5986830405377006,University6,University6: Science,University6: Mathematics
43ce18ff81ead6a9,1,NSM,Physics,Male,1997,22,66,154700,-0.16129032258064516,-0.06818544398710955,-4.580645161290324,6.937422856195386,27.61290322580645,11.596106041348158,University3,University3: New College of Interdisciplinary Arts and Sciences,University3: Physics
43daaa7d7a302be3,1,NSM,Computer Science,Male,2008,11,30,97920,0,-0.2294757665677547,-12.399999999999999,3.756777694905061,4.199999999999999,-0.9909907328453933,University8,University8: Engineering,University8: Computer Science
43e358232a3d9cdd,1,NSM,Earth & Atmospheric Sciences,Female,2002,17,31,154883,0.7894736842105263,-0.01894945077828103,-8.736842105263158,6.09361980016822,-11,15.209009267154606,University4,University4: College of Physical Sciences,University4: Earth Planetary and Space Sciences
43fbdc347fec8f54,1,Engineering,Mechanical Engineering,Male,2008,11,21,116000,-0.14814814814814814,-0.08132761841960656,-12.444444444444443,3.8012221393495054,-7.37037037037037,1.5793796375249762,University7,University7: Engineering,University7: Mechanical Engineering
440468876815e550,1,NSM,Physics,Male,2005,14,49,85918.77,0,-0.2294757665677547,-15.833333333333332,10.190111028238395,3.8333333333333357,18.37567593382127,University6,University6: Science,University6: Physics & Astronomy
44172518733d2545,0,CLASS,Psychology,Male,1990,29,9,88622,-0.5,0.2705242334322453,8.285714285714285,1.0710634091907778,-12.142857142857142,-5.648133589988252,University5,University5: Humanities and Social Sciences,University5: Psychology
444888259a140e1f,1,Engineering,Electrical & Computer Engineering,Male,1982,37,41,135065,-0.11764705882352941,-0.11182870774422529,20.705882352941178,-3.349104658036115,18.176470588235293,-3.9674613210806875,University11,University11: Engineering,University11: Computer Science & Engineering
445f6279ea2b497b,1,Engineering,Biomedical Engineering,Male,2013,6,26,99449.97,-0.2,-0.02947576656775469,-5.5,-8.143222305094937,7.199999999999999,-7.990990732845393,University14,University14: Engineering and Computer Science,University14: Bioengineering
4461039c2ca12a39,0,CLASS,Psychology,Male,1986,33,20,97466,-0.38461538461538464,0.15513961804762993,17.307692307692307,-3.950914612787246,-4,-2.790990732845394,University11,University11: Arts and Sciences,University11: Psychology
4462525c4bbd4778,1,NSM,Physics,Male,2004,15,32,137792,-0.2222222222222222,-0.007253544345532492,-11.333333333333332,6.690111028238395,-15.833333333333336,21.04234260048794,University4,University4: College of Physical Sciences,University4: Physics and Astronomy
447a72d651597a83,1,NSM,Computer Science,Male,2010,9,28,115025,-0.16,-0.0694757665677547,-12.920000000000002,2.276777694905064,-25.64,26.849009267154607,University4,University4: Engineering and Applied Sciences,University4: Computer Science
4480c90927cf127c,1,Engineering,Industrial Engineering,Male,2001,18,30,189227,-0.1,-0.1294757665677547,-0.6999999999999993,-0.9432223050949382,4.699999999999999,-1.4909907328453933,University5,University5: Engineering,University5: Industrial and Systems
44960587e92b96ec,1,NSM,Physics,Male,2002,17,58,100260.71,-0.2857142857142857,0.056238519146530996,-5.428571428571427,2.7853491234764896,24.42857142857143,6.780437838583175,University12,University12: College of Arts & Sciences,University12: Physics and Astronomy
44b41251a7610452,1,NSM,Mathematics,Male,1980,39,51,143196,-0.17391304347826086,-0.05556272308949384,18.652173913043477,0.7046037818615858,29.434782608695652,-5.225773341541046,University2,University2: Arts and Sciences,University2: Mathematics
44b89692e0c76b44,0,CLASS,Psychology,Female,1997,22,30,82049.76,0.4814814814814815,0.2890427519507638,2.666666666666668,-0.30988897176160535,-7.444444444444443,10.653453711599049,University9,University9: Liberal Arts and Social Sciences,University9: Psychology
44dbf2d182267aff,1,Engineering,Civil & Environmental Engineering,Female,1992,27,30,186000,0.8461538461538461,-0.07562961272160085,1.23076923076923,6.1260084641358326,2.3846153846153832,0.8243938825392227,University7,University7: Engineering,University7: Civil & Environmental Engineering
44e45b86e62795a5,1,Engineering,Biomedical Engineering,Male,2010,9,19,98568,-0.16666666666666666,-0.06280909990108804,-6,-4.6432223050949375,-11.5,3.709009267154606,University5,University5: Engineering,University5: Biomedical Engineering
44e5593d6344fb6b,1,Engineering,Biomedical Engineering,Male,1985,34,24,140467.77,-0.2,-0.02947576656775469,22.5,-8.143222305094937,5.199999999999999,-7.990990732845393,University14,University14: Engineering and Computer Science,University14: Bioengineering
451ee1428358760c,1,NSM,Computer Science,Female,2011,8,18,112539,0.8181818181818181,-0.04765758474957288,-12.045454545454547,0.40223224035960925,-11.681818181818183,2.8908274489727894,University1,University1: Engineering & Computer Science,University1: Computer Science
4533cfb055dca313,1,Engineering,Electrical & Computer Engineering,Female,2009,10,25,111636,0.8536585365853658,-0.08313430315312056,-8.609756097560975,-1.0334662075339622,-5.975609756097562,4.184619023252168,University2,University2: Engineering,University2: Electrical and Computer Engineering
4541339970ef6ed6,1,Engineering,Mechanical Engineering,Male,2004,15,44,179178,-0.2777777777777778,0.04830201121002309,-4.333333333333332,-0.30988897176160535,11.222222222222221,5.986787044932385,University5,University5: Engineering,University5: Materials Science and Engineering
454c48fad9f7a1b2,1,NSM,Chemistry & Biochemistry,Male,1999,20,34,134666,0,-0.2294757665677547,-3.1111111111111107,3.467888806016173,-1.3333333333333357,8.542342600487942,University16,University16: Arts and Science,University16: Chemistry and Chemical Biology
4556aee263b16caa,1,Engineering,Electrical & Computer Engineering,Male,2015,4,7,95000,-0.2,-0.02947576656775469,-12.977777777777778,-2.6654445273171596,-21.977777777777778,2.186787044932384,University3,University3: Engineering,University3: Electrical Engineering
45648edd657e55f0,1,Engineering,Petroleum Engineering,Female,2014,5,19,92700,0.75,0.020524233432245298,-20.5625,5.9192776949050625,-7.9375,0.146509267154606,University6,University6: Engineering,University6: Petroleum
4565a20c0647bac0,1,NSM,Physics,Male,1976,43,78,274779,-0.16129032258064516,-0.06818544398710955,16.419354838709676,6.937422856195386,39.61290322580645,11.596106041348158,University3,University3: New College of Interdisciplinary Arts and Sciences,University3: Physics
4570b5e10ca19b21,0,CLASS,Psychology,Male,2011,8,29,89175,-0.5185185185185185,0.2890427519507638,-11.333333333333332,-0.30988897176160535,-8.444444444444443,10.653453711599049,University9,University9: Liberal Arts and Social Sciences,University9: Psychology
4590de784ef000bc,1,NSM,Earth & Atmospheric Sciences,Female,2008,11,17,101221,0.8076923076923077,-0.037168074260062384,-11.115384615384617,2.4721623102896793,-15.192307692307693,5.401316959462299,University15,University15: Arts and Sciences,University15: Earth Ocean and Atmospheric Science
45956e31b014f366,1,Engineering,Mechanical Engineering,Male,1993,26,51,138060,-0.043478260869565216,-0.18599750569818949,9,-2.6432223050949375,25.217391304347824,-1.0083820371932184,University2,University2: Engineering,University2: Mechanical and Aerospace Engineering
459f9c54ff60cc73,1,NSM,Physics,Male,1990,29,39,86764.05,-0.17391304347826086,-0.05556272308949384,-0.2173913043478244,9.574168999252887,-7.391304347826086,19.600313614980692,University9,University9: Natural Sciences and Mathematics,University9: Physics
45a01f02abdaa6fc,1,NSM,Mathematics,Male,1989,30,19,119687,-0.2857142857142857,0.056238519146530996,9.142857142857142,1.2139205520479202,-3.428571428571427,-4.362419304273967,University5,University5: Sciences,University5: Mathematics
45afec08851a475d,1,NSM,Biology & Biochemistry,Male,1981,38,80,129433,-0.21052631578947367,-0.01894945077828103,16.263157894736842,2.09361980016822,47.8421052631579,5.366904003996709,University16,University16: Arts and Science,University16: Biology
